InvoiceID,CustomerID,Product,Quantity,Price,InvoiceDate,Country
INV-100329,90240,T-Shirt,2,15.26,2025-11-01 19:00:54.641727,India
INV-100330,86408,Wireless Mouse,3,45.9,2024-04-18 20:02:49.641727,Australia
INV-100331,68713,Formal Shirt,7,61.43,2025-06-05 09:41:58.641727,Australia
INV-100332,67512,Laptop,5,1102.58,2026-03-15 10:44:44.641727,France
INV-100333,64222,Backpack,4,24.29,2026-04-01 05:55:25.641727,France
INV-100334,76175,Casual Sneakers,1,91.5,2025-09-12 10:00:15.641727,Canada
INV-100335,51417,Bluetooth Headphones,7,46.61,2025-04-05 17:19:08.641727,United States
INV-100336,97276,Running Shoes,2,119.4,2025-11-21 21:20:34.641727,Canada
INV-100337,41112,Laptop,6,1952.44,2024-04-18 09:24:04.641727,United States
INV-100338,10804,Running Shoes,3,132.54,2025-11-07 18:06:44.641727,Australia
INV-100339,72868,Sports Watch,2,245.86,2024-08-24 08:49:32.641727,France
INV-100340,69599,Casual Sneakers,2,134.86,2025-09-26 19:00:32.641727,Canada
INV-100341,98287,Sports Watch,3,117.65,2024-12-17 17:39:37.641727,France
INV-100342,45578,Coffee Maker,5,162.0,2025-10-08 06:18:26.641727,Netherlands
INV-100343,48227,Bluetooth Headphones,3,135.02,2025-06-22 02:07:34.641727,India
INV-100344,,Wireless Mouse,1,34.25,2026-02-15 04:34:55.641727,Germany
INV-100345,45298,Coffee Maker,2,52.93,2025-11-03 12:15:13.641727,United States
INV-100346,80636,Sports Watch,2,137.67,2026-02-03 23:42:15.641727,United Kingdom
INV-100347,48529,Formal Shirt,3,75.31,2024-07-27 02:02:36.641727,Netherlands
INV-100348,80525,Bluetooth Headphones,7,64.21,2025-01-09 12:31:38.641727,Netherlands
INV-100349,48298,Running Shoes,7,164.26,2025-02-20 23:57:08.641727,Netherlands
INV-100350,30258,Bluetooth Headphones,7,97.91,2024-04-30 06:55:14.641727,United Kingdom
INV-100351,99155,Casual Sneakers,1,88.86,2024-04-24 07:27:32.641727,United Kingdom
INV-100352,,Bluetooth Headphones,4,112.44,2024-05-05 22:10:34.641727,Australia
INV-100353,73609,Bluetooth Headphones,1,61.88,2025-10-19 18:15:25.641727,Spain
INV-100354,63213,Jeans,4,54.99,2025-02-27 17:34:43.641727,United Kingdom
INV-100355,42326,Jacket,5,210.16,2025-10-08 10:19:06.641727,United Kingdom
INV-100356,97491,Wireless Mouse,6,24.63,2025-12-08 05:18:57.641727,United Kingdom
INV-100357,43434,Coffee Maker,3,168.24,2024-05-04 01:08:33.641727,Canada
INV-100358,99377,Jacket,1,219.07,2025-12-17 10:37:24.641727,Italy
INV-100359,48771,Bluetooth Headphones,4,41.49,2024-09-19 10:03:20.641727,Netherlands
INV-100360,12038,Sports Watch,3,276.61,2025-01-27 21:22:48.641727,Spain
INV-100361,13304,Casual Sneakers,5,61.32,2026-03-11 14:54:34.641727,Australia
INV-100362,97628,Casual Sneakers,-3,104.06,2024-11-13 20:42:37.641727,United States
INV-100363,57502,Running Shoes,5,178.69,2026-02-22 18:40:07.641727,United States
INV-100364,44886,Smartphone,3,1102.04,2025-04-12 12:07:55.641727,Germany
INV-100365,83023,Jeans,6,89.74,2024-04-17 10:16:22.641727,India
INV-100366,65542,Wireless Mouse,7,23.31,2025-12-06 10:37:54.641727,France
INV-100367,69450,Smartphone,2,765.2,2024-05-10 01:17:21.641727,France
INV-100368,71689,T-Shirt,6,14.34,2025-07-16 07:53:12.641727,Canada
INV-100369,27857,Backpack,1,82.76,2025-03-08 07:09:44.641727,United Kingdom
INV-100370,17944,Wireless Mouse,7,22.13,2024-07-18 17:52:21.641727,Germany
INV-100371,75522,T-Shirt,4,12.16,2025-04-18 08:29:06.641727,Spain
INV-100372,11962,T-Shirt,6,8.33,2024-12-28 02:48:48.641727,India
INV-100373,,T-Shirt,6,12.91,2024-06-18 14:38:10.641727,United Kingdom
INV-100374,21693,Casual Sneakers,5,63.03,2025-05-18 03:32:12.641727,Germany
INV-100375,33628,Casual Sneakers,3,52.36,2024-05-09 16:44:41.641727,Australia
INV-100376,73697,Sports Watch,6,401.06,2025-05-05 14:49:57.641727,Italy
INV-100377,66058,Jeans,4,79.6,2024-09-19 16:05:32.641727,Netherlands
INV-100378,80337,Jeans,5,42.81,2025-12-05 01:10:57.641727,United States
INV-100379,64984,Laptop,5,2066.52,2026-03-02 08:58:48.641727,United Kingdom
INV-100380,14306,Bluetooth Headphones,4,87.77,2026-02-17 04:07:26.641727,United States
INV-100381,85580,Sports Watch,1,366.94,2026-02-21 04:50:17.641727,United States
INV-100382,29416,Wireless Mouse,3,29.12,2024-06-20 00:35:17.641727,Canada
INV-100383,22246,Jacket,7,150.34,2025-04-14 19:23:47.641727,Italy
INV-100384,89067,T-Shirt,4,18.3,2024-09-18 12:05:44.641727,Canada
INV-100385,27535,Desk Lamp,5,28.7,2024-06-17 06:50:15.641727,United Kingdom
INV-100386,58245,Laptop,2,1671.27,2025-01-18 23:03:49.641727,United States
INV-100387,53736,Sports Watch,5,357.81,2025-02-15 01:58:18.641727,Italy
INV-100388,79255,Casual Sneakers,4,116.55,2024-11-10 01:22:08.641727,United Kingdom
INV-100389,13973,Backpack,2,43.65,2024-06-30 00:39:00.641727,United Kingdom
INV-100390,19602,Smartphone,2,742.78,2025-01-30 17:43:27.641727,Germany
INV-100391,47403,Casual Sneakers,3,117.56,2024-07-30 02:23:44.641727,United Kingdom
INV-100392,52593,Bluetooth Headphones,4,41.81,2024-05-07 09:54:38.641727,United Kingdom
INV-100393,80938,Laptop,2,643.78,2025-03-03 03:18:17.641727,United States
INV-100394,64515,Running Shoes,2,102.03,2024-05-25 21:01:37.641727,Australia
INV-100395,23384,Jeans,2,40.64,2026-03-13 20:05:49.641727,United Kingdom
INV-100396,98098,Coffee Maker,3,86.2,2025-12-10 16:34:04.641727,France
INV-100397,51394,T-Shirt,6,10.53,2026-02-12 14:01:13.641727,France
INV-100398,96812,Jeans,4,66.44,2024-06-21 13:42:27.641727,France
INV-100399,99078,Jeans,4,72.02,2025-03-13 03:02:08.641727,France
INV-100400,14650,T-Shirt,2,29.38,2025-11-30 06:16:14.641727,United Kingdom
INV-100401,55532,Sunglasses,4,83.3,2025-06-01 19:44:26.641727,United Kingdom
INV-100402,47982,Wireless Mouse,7,33.01,2024-11-17 10:33:53.641727,France
INV-100403,54848,Casual Sneakers,6,133.82,2025-12-05 17:10:39.641727,India
INV-100404,37894,Desk Lamp,4,59.4,2024-11-19 10:04:05.641727,Germany
INV-100405,60290,Backpack,3,55.99,2026-03-19 13:57:33.641727,Germany
INV-100406,54297,T-Shirt,3,13.58,2024-06-20 05:33:45.641727,India
INV-100407,26740,Coffee Maker,1,127.35,2025-09-05 01:34:44.641727,Canada
INV-100408,35965,Casual Sneakers,1,101.21,2024-04-17 08:50:56.641727,Canada
INV-100409,23244,Desk Lamp,6,56.95,2026-02-04 02:39:00.641727,France
INV-100410,85923,Smartphone,6,992.07,2024-12-23 01:07:52.641727,Australia
INV-100411,70961,Smartphone,7,1119.3,2024-04-22 13:47:13.641727,Netherlands
INV-100412,44877,Running Shoes,5,173.63,2025-12-08 11:55:39.641727,Spain
INV-100413,45618,Backpack,7,63.37,2026-03-14 22:26:16.641727,Canada
INV-100414,17118,Running Shoes,3,175.74,2026-02-08 06:05:40.641727,Germany
INV-100415,36091,Formal Shirt,2,74.69,2025-03-28 06:36:19.641727,India
INV-100416,93197,Casual Sneakers,2,45.25,2024-05-22 15:27:13.641727,India
INV-100417,12825,Wireless Mouse,2,45.79,2024-09-20 23:01:32.641727,Netherlands
INV-100418,23150,Formal Shirt,6,30.71,2024-04-30 05:59:02.641727,United States
INV-100419,86143,Sunglasses,1,46.0,2024-05-10 00:38:19.641727,Canada
INV-100420,56829,Smartphone,7,532.63,2024-08-01 14:39:41.641727,United States
INV-100421,12909,Running Shoes,6,115.39,2025-05-23 19:03:11.641727,Netherlands
INV-100422,54078,Running Shoes,3,56.36,2025-10-19 01:52:19.641727,United Kingdom
INV-100423,77497,Running Shoes,5,84.47,2025-06-08 14:56:40.641727,Canada
INV-100424,41056,Bluetooth Headphones,1,38.64,2024-09-04 06:01:14.641727,India
INV-100425,44378,Coffee Maker,4,127.58,2025-06-20 23:05:27.641727,United Kingdom
INV-100426,66817,Formal Shirt,-3,73.36,2024-09-23 04:16:20.641727,Italy
INV-100427,63881,Backpack,1,89.84,2025-03-10 06:52:31.641727,Australia
INV-100428,91261,Running Shoes,1,111.07,2026-01-16 14:45:02.641727,United Kingdom
INV-100429,32290,Coffee Maker,6,69.02,2024-07-14 21:40:26.641727,United States
INV-100430,34846,Sunglasses,6,104.58,2026-01-06 09:34:54.641727,Germany
INV-100431,23985,Wireless Mouse,7,18.0,2024-10-22 12:16:30.641727,Canada
INV-100432,69842,Laptop,7,2448.48,2025-08-09 23:56:30.641727,France
INV-100433,58004,Coffee Maker,7,137.23,2024-10-15 10:01:21.641727,United Kingdom
INV-100434,41225,Running Shoes,7,117.99,2024-08-05 09:59:46.641727,United States
INV-100435,72604,Formal Shirt,1,25.8,2025-03-02 11:31:59.641727,Germany
INV-100436,43901,Casual Sneakers,6,46.73,2025-01-10 22:12:30.641727,United Kingdom
INV-100437,27594,Jacket,6,147.13,2025-04-13 03:16:59.641727,Netherlands
INV-100438,58585,Wireless Mouse,2,33.93,2024-09-27 02:18:10.641727,United Kingdom
INV-100439,49271,Smartphone,1,1050.53,2026-03-22 20:48:36.641727,Canada
INV-100440,46485,Backpack,7,64.25,2025-08-11 03:12:33.641727,Italy
INV-100441,50018,Casual Sneakers,7,86.03,2025-12-12 07:48:13.641727,Australia
INV-100442,92277,Wireless Mouse,3,23.98,2025-10-29 00:52:00.641727,United Kingdom
INV-100443,29437,Formal Shirt,1,48.83,2025-09-18 07:41:55.641727,Netherlands
INV-100444,34822,T-Shirt,3,12.4,2024-07-20 10:39:27.641727,Canada
INV-100445,60853,Laptop,1,1834.03,2025-06-10 23:45:08.641727,France
INV-100446,14203,Desk Lamp,5,52.53,2026-01-23 04:39:39.641727,United Kingdom
INV-100447,23134,Bluetooth Headphones,3,136.26,2024-06-16 20:19:40.641727,United Kingdom
INV-100448,60969,Running Shoes,1,111.19,2025-03-11 13:11:04.641727,Netherlands
INV-100449,55876,Bluetooth Headphones,7,69.83,2024-08-20 06:04:20.641727,France
INV-100450,68753,Running Shoes,6,159.55,2025-11-09 00:58:38.641727,India
INV-100451,20208,Backpack,7,67.75,2026-02-16 14:13:40.641727,Canada
INV-100452,86848,Laptop,7,1913.42,2024-05-15 09:09:56.641727,Italy
INV-100453,53698,Casual Sneakers,1,95.17,2025-11-13 16:01:57.641727,India
INV-100454,23952,Running Shoes,6,164.5,2024-12-26 21:51:25.641727,Spain
INV-100455,38043,Casual Sneakers,6,66.64,2026-03-12 07:58:42.641727,United Kingdom
INV-100456,30470,Desk Lamp,6,40.9,2024-04-18 11:26:12.641727,United Kingdom
INV-100457,50701,Jeans,2,-80.74,2024-08-25 10:49:11.641727,Canada
INV-100458,52243,Wireless Mouse,3,19.05,2025-09-14 04:19:37.641727,United States
INV-100459,49037,Smartphone,7,1017.7,2025-10-27 22:13:20.641727,India
INV-100460,51490,Bluetooth Headphones,1,79.07,2024-06-04 16:27:20.641727,United Kingdom
INV-100461,91713,Casual Sneakers,5,56.92,2024-08-02 12:53:59.641727,United Kingdom
INV-100462,96322,Sports Watch,6,109.29,2024-12-10 15:14:30.641727,Canada
INV-100463,54093,T-Shirt,6,30.76,2024-05-03 02:34:46.641727,Canada
INV-100464,96671,Bluetooth Headphones,5,132.33,2025-10-30 08:42:41.641727,Australia
INV-100465,83664,Laptop,6,1076.08,2025-08-09 12:49:56.641727,United Kingdom
INV-100466,83795,Smartphone,7,360.54,2025-10-06 10:22:02.641727,Germany
INV-100467,30308,Sports Watch,6,171.48,2025-03-16 12:07:33.641727,Spain
INV-100468,49457,Casual Sneakers,1,65.23,2025-07-19 02:20:55.641727,India
INV-100469,41687,Jacket,2,177.29,2025-05-30 19:48:03.641727,United States
INV-100470,18680,Jeans,3,40.09,2025-08-27 07:42:58.641727,Netherlands
INV-100471,16757,Jacket,3,94.58,2025-03-02 14:47:36.641727,United Kingdom
INV-100472,66018,Casual Sneakers,3,48.07,2025-07-27 02:02:51.641727,Italy
INV-100473,47866,Casual Sneakers,2,101.7,2025-07-22 19:24:39.641727,United Kingdom
INV-100474,84314,T-Shirt,5,26.6,2025-07-19 19:37:46.641727,India
INV-100475,70182,T-Shirt,1,25.64,2026-01-04 14:02:47.641727,United Kingdom
INV-100476,17665,Jeans,6,64.8,2024-12-18 22:25:26.641727,Spain
INV-100477,85434,Bluetooth Headphones,5,155.76,2026-01-09 06:57:16.641727,Canada
INV-100478,54648,Smartphone,7,699.1,2024-04-28 05:56:16.641727,United States
INV-100479,60931,Jeans,1,85.21,2025-03-28 14:24:00.641727,United States
INV-100480,96910,Jeans,3,70.22,2025-02-24 05:15:48.641727,Netherlands
INV-100481,67605,Formal Shirt,7,25.05,2026-01-01 09:19:34.641727,Netherlands
INV-100482,12005,Bluetooth Headphones,4,136.26,2024-05-10 20:55:40.641727,Italy
INV-100483,,T-Shirt,4,23.78,2024-09-12 21:57:58.641727,Netherlands
INV-100484,48370,Running Shoes,1,136.69,2025-03-15 23:01:53.641727,United Kingdom
INV-100485,13348,Jeans,6,37.62,2025-11-23 23:09:20.641727,India
INV-100486,25072,Jacket,2,130.0,2025-03-12 11:08:18.641727,United Kingdom
INV-100487,81251,Formal Shirt,7,72.83,2025-07-18 02:51:55.641727,France
INV-100488,22850,Bluetooth Headphones,3,61.93,2024-08-16 03:40:33.641727,India
INV-100489,25033,Bluetooth Headphones,2,35.02,2026-02-25 06:59:52.641727,India
INV-100490,55420,Laptop,5,1015.02,2025-11-01 04:44:18.641727,United Kingdom
INV-100491,18205,Smartphone,4,713.17,2024-05-09 01:33:20.641727,United States
INV-100492,33011,Smartphone,4,1030.21,2025-09-03 18:13:20.641727,Netherlands
INV-100493,94379,T-Shirt,7,25.37,2024-07-11 03:51:24.641727,United States
INV-100494,66831,Wireless Mouse,3,60.71,2025-05-21 03:36:26.641727,Italy
INV-100495,96715,Bluetooth Headphones,3,91.95,2025-09-06 20:23:35.641727,France
INV-100496,41882,Jeans,5,52.36,2026-02-12 14:23:34.641727,United States
INV-100497,65462,Smartphone,2,469.85,2024-05-29 03:43:31.641727,Germany
INV-100498,31470,T-Shirt,6,13.89,2024-11-03 07:59:34.641727,Spain
INV-100499,44076,Jacket,2,177.78,2025-08-24 15:52:27.641727,Canada
INV-100500,25718,Wireless Mouse,2,16.26,2024-10-15 23:16:45.641727,United States
INV-100501,84990,Backpack,1,35.48,2025-09-09 21:12:22.641727,United Kingdom
INV-100502,26564,Sunglasses,3,108.02,2024-08-19 14:16:12.641727,United States
INV-100503,28424,Jacket,5,152.31,2024-08-05 02:25:27.641727,Netherlands
INV-100504,51742,Jacket,5,67.45,2025-05-10 03:03:35.641727,Italy
INV-100505,48644,Coffee Maker,7,135.64,2025-08-23 17:31:09.641727,Australia
INV-100506,38245,T-Shirt,6,21.68,2024-09-04 14:19:57.641727,India
INV-100507,42131,Coffee Maker,3,158.18,2026-01-05 16:09:03.641727,France
INV-100508,36551,Jacket,6,169.19,2026-01-01 23:31:30.641727,Australia
INV-100509,92142,Casual Sneakers,2,45.42,2024-06-05 23:10:16.641727,United States
INV-100510,62233,Running Shoes,2,80.72,2024-11-15 19:58:54.641727,France
INV-100511,92779,Backpack,3,36.57,2025-05-18 15:42:51.641727,France
INV-100512,98812,Running Shoes,4,142.78,2025-04-01 01:35:09.641727,Italy
INV-100513,68579,T-Shirt,2,21.75,2024-10-10 19:55:26.641727,Canada
INV-100514,84308,T-Shirt,7,28.18,2025-04-29 05:30:11.641727,United States
INV-100515,19966,Casual Sneakers,2,93.72,2026-03-11 12:21:44.641727,Australia
INV-100516,95446,T-Shirt,3,16.84,2024-11-18 06:26:32.641727,Australia
INV-100517,53396,Wireless Mouse,5,17.49,2024-09-14 13:46:05.641727,India
INV-100518,74208,Running Shoes,4,80.33,2025-09-28 17:35:11.641727,Germany
INV-100519,32079,Coffee Maker,3,90.12,2025-05-29 06:45:04.641727,India
INV-100520,18595,Backpack,7,57.7,2025-08-25 21:35:33.641727,Canada
INV-100521,89641,T-Shirt,4,33.34,2025-07-23 13:01:36.641727,Spain
INV-100522,50449,Casual Sneakers,1,67.77,2025-10-15 01:53:02.641727,Germany
INV-100523,22456,Bluetooth Headphones,6,118.26,2025-09-22 01:22:38.641727,Canada
INV-100524,69262,Casual Sneakers,5,59.49,2025-06-24 00:12:04.641727,Italy
INV-100525,14887,T-Shirt,2,27.27,2025-03-05 11:07:09.641727,Netherlands
INV-100526,50542,Sports Watch,6,84.2,2025-03-09 14:52:06.641727,India
INV-100527,73397,Desk Lamp,3,55.39,2024-10-18 09:58:19.641727,United States
INV-100528,74837,Wireless Mouse,2,20.65,2025-03-01 09:30:08.641727,Spain
INV-100529,50795,T-Shirt,2,12.87,2025-06-23 08:11:18.641727,United States
INV-100530,43296,Laptop,6,1617.82,2025-09-12 18:09:36.641727,Germany
INV-100531,85452,Laptop,2,1250.82,2025-10-23 21:59:46.641727,United States
INV-100532,26626,Jeans,4,57.99,2025-01-07 22:07:55.641727,United States
INV-100533,16716,Smartphone,6,543.44,2025-09-24 17:53:43.641727,United States
INV-100534,24115,Running Shoes,6,174.18,2025-02-20 21:15:57.641727,United Kingdom
INV-100535,82096,Formal Shirt,4,37.44,2024-12-25 06:50:58.641727,United Kingdom
INV-100536,52290,Jacket,7,146.73,2024-08-05 03:59:33.641727,Italy
INV-100537,13360,Casual Sneakers,3,126.16,2024-10-18 18:46:06.641727,United States
INV-100538,25189,Casual Sneakers,7,108.1,2025-08-16 19:36:01.641727,United Kingdom
INV-100539,12526,Coffee Maker,2,78.42,2024-09-12 16:28:07.641727,United Kingdom
INV-100540,83297,Desk Lamp,1,49.49,2024-06-02 20:11:46.641727,United Kingdom
INV-100541,51517,Bluetooth Headphones,6,45.37,2024-10-23 05:12:55.641727,United Kingdom
INV-100542,16125,Coffee Maker,6,111.85,2026-03-31 18:14:52.641727,India
INV-100543,29915,Desk Lamp,7,42.59,2024-07-26 00:32:47.641727,France
INV-100544,65480,Casual Sneakers,7,117.0,2024-07-21 14:45:25.641727,Germany
INV-100545,63434,Jeans,1,84.35,2025-01-27 00:05:51.641727,France
INV-100546,83735,Jeans,5,38.97,2025-01-12 06:15:22.641727,United Kingdom
INV-100547,12323,Running Shoes,5,65.19,2026-02-08 12:07:53.641727,Spain
INV-100548,16245,Wireless Mouse,5,32.7,2024-09-28 06:23:29.641727,India
INV-100549,13185,Jeans,1,62.39,2025-02-06 06:39:02.641727,United Kingdom
INV-100550,45465,Jeans,1,51.38,2024-11-05 20:48:18.641727,United Kingdom
INV-100551,75442,Casual Sneakers,5,104.71,2024-10-07 02:35:15.641727,Netherlands
INV-100552,69669,Casual Sneakers,6,93.04,2024-11-29 01:51:20.641727,United Kingdom
INV-100553,28914,Sunglasses,2,113.35,2024-10-12 09:07:04.641727,United Kingdom
INV-100554,69150,Running Shoes,1,106.17,2025-09-14 01:43:57.641727,Spain
INV-100555,69076,Formal Shirt,3,24.95,2025-11-05 11:31:57.641727,Netherlands
INV-100556,27224,T-Shirt,3,16.15,2024-08-14 17:07:19.641727,United States
INV-100557,77492,Jacket,7,156.94,2025-04-04 16:49:01.641727,Canada
INV-100558,48005,Bluetooth Headphones,7,67.0,2024-10-17 07:14:28.641727,United Kingdom
INV-100559,15339,Jacket,4,103.04,2026-01-01 00:30:07.641727,United States
INV-100560,45151,Running Shoes,7,97.45,2024-06-20 13:36:19.641727,Italy
INV-100561,79277,Formal Shirt,2,64.77,2025-01-31 08:59:27.641727,Netherlands
INV-100562,72658,Backpack,7,85.69,2024-12-05 15:39:14.641727,Netherlands
INV-100563,34157,Smartphone,4,582.86,2024-12-29 00:25:42.641727,Spain
INV-100564,78120,Smartphone,4,435.71,2026-02-23 19:01:48.641727,Spain
INV-100565,45058,Smartphone,1,649.61,2025-05-07 10:39:34.641727,Australia
INV-100566,51421,Wireless Mouse,2,30.65,2025-01-10 03:59:02.641727,France
INV-100567,17797,Running Shoes,2,178.75,2025-11-18 11:58:34.641727,Germany
INV-100568,99734,T-Shirt,4,20.52,2025-10-27 03:26:30.641727,Italy
INV-100569,85475,Jacket,2,168.69,2024-07-22 09:39:17.641727,United States
INV-100570,27543,T-Shirt,1,32.67,2025-03-10 17:31:39.641727,Italy
INV-100571,60465,Backpack,5,63.29,2025-02-02 12:27:57.641727,United States
INV-100572,80231,Jacket,7,99.9,2025-03-01 21:27:40.641727,Germany
INV-100573,55419,Wireless Mouse,1,44.19,2024-12-18 09:26:15.641727,Italy
INV-100574,28971,Backpack,4,46.94,2025-11-30 04:26:44.641727,Netherlands
INV-100575,97168,Jacket,7,127.58,2026-04-04 17:33:07.641727,United Kingdom
INV-100576,34192,Sunglasses,3,117.83,2024-04-27 06:21:05.641727,Germany
INV-100577,40105,Bluetooth Headphones,2,69.82,2025-12-24 00:55:04.641727,Canada
INV-100578,43445,Backpack,1,51.76,2025-12-30 01:17:10.641727,India
INV-100579,90169,T-Shirt,7,12.32,2024-12-30 13:45:03.641727,Germany
INV-100580,55000,Jacket,3,88.57,2025-03-27 21:19:36.641727,United Kingdom
INV-100581,74771,Jacket,1,156.56,2024-06-21 04:44:33.641727,United States
INV-100582,91108,Casual Sneakers,7,116.35,2024-12-20 00:13:22.641727,Germany
INV-100583,93566,Jeans,-2,69.55,2024-09-28 14:29:50.641727,United Kingdom
INV-100584,87077,Sunglasses,5,49.57,2026-01-29 16:13:23.641727,Australia
INV-100585,91701,Smartphone,1,306.64,2024-06-24 20:46:10.641727,France
INV-100586,95339,Casual Sneakers,1,89.68,2024-12-11 18:48:38.641727,Germany
INV-100587,99191,T-Shirt,2,21.62,2025-03-24 18:03:04.641727,Germany
INV-100588,67877,Formal Shirt,-2,66.24,2026-03-22 09:43:56.641727,United Kingdom
INV-100589,21850,Running Shoes,4,135.04,2025-11-25 08:14:29.641727,France
INV-100590,20198,Sunglasses,3,106.48,2026-02-20 05:26:26.641727,Germany
INV-100591,81640,Jeans,6,79.81,2024-11-20 02:43:57.641727,United States
INV-100592,38452,T-Shirt,1,17.88,2024-10-20 06:29:21.641727,Spain
INV-100593,82403,Bluetooth Headphones,6,114.03,2025-05-29 18:45:26.641727,Germany
INV-100594,94125,Running Shoes,7,148.41,2024-12-12 07:50:03.641727,Netherlands
INV-100595,67992,T-Shirt,1,33.84,2024-04-19 05:29:14.641727,Australia
INV-100596,78786,Laptop,5,1344.7,2025-11-21 13:39:00.641727,United States
INV-100597,35097,Smartphone,4,865.87,2024-06-15 22:35:28.641727,Germany
