InvoiceID,CustomerID,Product,Quantity,Price,InvoiceDate,Country,TotalAmount
INV-100298,83502.0,Wireless Mouse,1,19.69,2025-12-31 08:59:00.641727,France,19.69
INV-100299,75987.0,Smartphone,1,396.71,2026-04-01 09:40:52.641727,India,396.71
INV-100300,78985.0,Wireless Mouse,3,36.08,2025-09-13 22:04:07.641727,Netherlands,108.24
INV-100301,82422.0,Casual Sneakers,3,128.46,2026-03-05 22:00:58.641727,United States,385.38
INV-100302,36020.0,Jacket,3,131.8,2024-07-20 15:23:43.641727,Canada,395.40000000000003
INV-100303,74885.0,Jacket,5,166.96,2025-07-29 17:04:53.641727,United States,834.8000000000001
INV-100304,27948.0,Backpack,4,45.11,2024-05-15 13:48:29.641727,India,180.44
INV-100305,42260.0,Jeans,2,47.38,2025-07-27 19:55:52.641727,United States,94.76
INV-100306,94106.0,Jeans,7,83.4,2024-12-12 10:40:54.641727,Australia,583.8000000000001
INV-100307,35472.0,Smartphone,6,872.77,2026-03-16 17:30:06.641727,Australia,5236.62
INV-100308,85925.0,Formal Shirt,4,41.05,2025-04-04 02:05:55.641727,Australia,164.2
INV-100309,48026.0,Casual Sneakers,1,131.85,2025-10-16 06:26:36.641727,United Kingdom,131.85
INV-100310,28887.0,Jacket,7,139.76,2024-11-14 14:23:34.641727,Canada,978.3199999999999
INV-100311,18732.0,Jeans,6,38.18,2024-06-01 08:09:45.641727,Italy,229.07999999999998
INV-100312,59339.0,Formal Shirt,4,48.99,2025-10-01 11:56:24.641727,United States,195.96
INV-100313,50614.0,T-Shirt,2,26.22,2024-09-16 13:21:37.641727,France,52.44
INV-100314,56020.0,T-Shirt,1,17.91,2025-09-17 01:41:04.641727,Netherlands,17.91
INV-100316,34130.0,T-Shirt,2,22.39,2026-03-18 04:35:31.641727,Canada,44.78
INV-100317,10355.0,Laptop,2,1435.53,2024-12-21 02:14:14.641727,Germany,2871.06
INV-100318,37223.0,T-Shirt,3,31.19,2025-01-25 02:30:54.641727,Spain,93.57000000000001
INV-100319,93833.0,Sports Watch,1,251.28,2025-09-30 06:17:57.641727,United Kingdom,251.28
INV-100320,23707.0,Sunglasses,3,58.51,2025-11-02 06:25:24.641727,Germany,175.53
INV-100321,72039.0,Jacket,7,76.59,2024-07-08 12:03:24.641727,Canada,536.13
INV-100322,10520.0,T-Shirt,7,17.79,2025-09-30 18:17:53.641727,Netherlands,124.53
INV-100323,60565.0,Jacket,1,123.53,2025-04-01 10:29:54.641727,Canada,123.53
INV-100324,92883.0,Backpack,5,31.0,2026-03-30 11:21:58.641727,France,155.0
INV-100325,40698.0,Smartphone,7,808.43,2025-07-12 08:24:36.641727,Germany,5659.009999999999
INV-100326,27744.0,Coffee Maker,5,51.58,2025-10-24 10:12:50.641727,Italy,257.9
INV-100327,61347.0,Jacket,3,95.79,2024-12-14 17:41:52.641727,United Kingdom,287.37
INV-100328,35104.0,Smartphone,4,783.04,2024-10-31 16:42:01.641727,India,3132.16
INV-100329,90240.0,T-Shirt,2,15.26,2025-11-01 19:00:54.641727,India,30.52
INV-100330,86408.0,Wireless Mouse,3,45.9,2024-04-18 20:02:49.641727,Australia,137.7
INV-100331,68713.0,Formal Shirt,7,61.43,2025-06-05 09:41:58.641727,Australia,430.01
INV-100332,67512.0,Laptop,5,1102.58,2026-03-15 10:44:44.641727,France,5512.9
INV-100333,64222.0,Backpack,4,24.29,2026-04-01 05:55:25.641727,France,97.16
INV-100334,76175.0,Casual Sneakers,1,91.5,2025-09-12 10:00:15.641727,Canada,91.5
INV-100335,51417.0,Bluetooth Headphones,7,46.61,2025-04-05 17:19:08.641727,United States,326.27
INV-100336,97276.0,Running Shoes,2,119.4,2025-11-21 21:20:34.641727,Canada,238.8
INV-100337,41112.0,Laptop,6,1952.44,2024-04-18 09:24:04.641727,United States,11714.64
INV-100338,10804.0,Running Shoes,3,132.54,2025-11-07 18:06:44.641727,Australia,397.62
INV-100339,72868.0,Sports Watch,2,245.86,2024-08-24 08:49:32.641727,France,491.72
INV-100340,69599.0,Casual Sneakers,2,134.86,2025-09-26 19:00:32.641727,Canada,269.72
INV-100341,98287.0,Sports Watch,3,117.65,2024-12-17 17:39:37.641727,France,352.95000000000005
INV-100342,45578.0,Coffee Maker,5,162.0,2025-10-08 06:18:26.641727,Netherlands,810.0
INV-100343,48227.0,Bluetooth Headphones,3,135.02,2025-06-22 02:07:34.641727,India,405.06000000000006
INV-100345,45298.0,Coffee Maker,2,52.93,2025-11-03 12:15:13.641727,United States,105.86
INV-100346,80636.0,Sports Watch,2,137.67,2026-02-03 23:42:15.641727,United Kingdom,275.34
INV-100347,48529.0,Formal Shirt,3,75.31,2024-07-27 02:02:36.641727,Netherlands,225.93
INV-100348,80525.0,Bluetooth Headphones,7,64.21,2025-01-09 12:31:38.641727,Netherlands,449.46999999999997
INV-100349,48298.0,Running Shoes,7,164.26,2025-02-20 23:57:08.641727,Netherlands,1149.82
INV-100350,30258.0,Bluetooth Headphones,7,97.91,2024-04-30 06:55:14.641727,United Kingdom,685.37
INV-100351,99155.0,Casual Sneakers,1,88.86,2024-04-24 07:27:32.641727,United Kingdom,88.86
INV-100353,73609.0,Bluetooth Headphones,1,61.88,2025-10-19 18:15:25.641727,Spain,61.88
INV-100354,63213.0,Jeans,4,54.99,2025-02-27 17:34:43.641727,United Kingdom,219.96
INV-100355,42326.0,Jacket,5,210.16,2025-10-08 10:19:06.641727,United Kingdom,1050.8
INV-100356,97491.0,Wireless Mouse,6,24.63,2025-12-08 05:18:57.641727,United Kingdom,147.78
INV-100357,43434.0,Coffee Maker,3,168.24,2024-05-04 01:08:33.641727,Canada,504.72
INV-100358,99377.0,Jacket,1,219.07,2025-12-17 10:37:24.641727,Italy,219.07
INV-100359,48771.0,Bluetooth Headphones,4,41.49,2024-09-19 10:03:20.641727,Netherlands,165.96
INV-100360,12038.0,Sports Watch,3,276.61,2025-01-27 21:22:48.641727,Spain,829.83
INV-100361,13304.0,Casual Sneakers,5,61.32,2026-03-11 14:54:34.641727,Australia,306.6
INV-100363,57502.0,Running Shoes,5,178.69,2026-02-22 18:40:07.641727,United States,893.45
INV-100364,44886.0,Smartphone,3,1102.04,2025-04-12 12:07:55.641727,Germany,3306.12
INV-100365,83023.0,Jeans,6,89.74,2024-04-17 10:16:22.641727,India,538.4399999999999
INV-100366,65542.0,Wireless Mouse,7,23.31,2025-12-06 10:37:54.641727,France,163.17
INV-100367,69450.0,Smartphone,2,765.2,2024-05-10 01:17:21.641727,France,1530.4
INV-100368,71689.0,T-Shirt,6,14.34,2025-07-16 07:53:12.641727,Canada,86.03999999999999
INV-100369,27857.0,Backpack,1,82.76,2025-03-08 07:09:44.641727,United Kingdom,82.76
INV-100370,17944.0,Wireless Mouse,7,22.13,2024-07-18 17:52:21.641727,Germany,154.91
INV-100371,75522.0,T-Shirt,4,12.16,2025-04-18 08:29:06.641727,Spain,48.64
INV-100372,11962.0,T-Shirt,6,8.33,2024-12-28 02:48:48.641727,India,49.980000000000004
INV-100374,21693.0,Casual Sneakers,5,63.03,2025-05-18 03:32:12.641727,Germany,315.15
INV-100375,33628.0,Casual Sneakers,3,52.36,2024-05-09 16:44:41.641727,Australia,157.07999999999998
INV-100376,73697.0,Sports Watch,6,401.06,2025-05-05 14:49:57.641727,Italy,2406.36
INV-100377,66058.0,Jeans,4,79.6,2024-09-19 16:05:32.641727,Netherlands,318.4
INV-100378,80337.0,Jeans,5,42.81,2025-12-05 01:10:57.641727,United States,214.05
INV-100379,64984.0,Laptop,5,2066.52,2026-03-02 08:58:48.641727,United Kingdom,10332.6
INV-100380,14306.0,Bluetooth Headphones,4,87.77,2026-02-17 04:07:26.641727,United States,351.08
INV-100381,85580.0,Sports Watch,1,366.94,2026-02-21 04:50:17.641727,United States,366.94
INV-100382,29416.0,Wireless Mouse,3,29.12,2024-06-20 00:35:17.641727,Canada,87.36
INV-100383,22246.0,Jacket,7,150.34,2025-04-14 19:23:47.641727,Italy,1052.38
INV-100384,89067.0,T-Shirt,4,18.3,2024-09-18 12:05:44.641727,Canada,73.2
INV-100385,27535.0,Desk Lamp,5,28.7,2024-06-17 06:50:15.641727,United Kingdom,143.5
INV-100386,58245.0,Laptop,2,1671.27,2025-01-18 23:03:49.641727,United States,3342.54
INV-100387,53736.0,Sports Watch,5,357.81,2025-02-15 01:58:18.641727,Italy,1789.05
INV-100388,79255.0,Casual Sneakers,4,116.55,2024-11-10 01:22:08.641727,United Kingdom,466.2
INV-100389,13973.0,Backpack,2,43.65,2024-06-30 00:39:00.641727,United Kingdom,87.3
INV-100390,19602.0,Smartphone,2,742.78,2025-01-30 17:43:27.641727,Germany,1485.56
INV-100391,47403.0,Casual Sneakers,3,117.56,2024-07-30 02:23:44.641727,United Kingdom,352.68
INV-100392,52593.0,Bluetooth Headphones,4,41.81,2024-05-07 09:54:38.641727,United Kingdom,167.24
INV-100393,80938.0,Laptop,2,643.78,2025-03-03 03:18:17.641727,United States,1287.56
INV-100394,64515.0,Running Shoes,2,102.03,2024-05-25 21:01:37.641727,Australia,204.06
INV-100395,23384.0,Jeans,2,40.64,2026-03-13 20:05:49.641727,United Kingdom,81.28
INV-100396,98098.0,Coffee Maker,3,86.2,2025-12-10 16:34:04.641727,France,258.6
INV-100397,51394.0,T-Shirt,6,10.53,2026-02-12 14:01:13.641727,France,63.17999999999999
INV-100398,96812.0,Jeans,4,66.44,2024-06-21 13:42:27.641727,France,265.76
INV-100399,99078.0,Jeans,4,72.02,2025-03-13 03:02:08.641727,France,288.08
INV-100400,14650.0,T-Shirt,2,29.38,2025-11-30 06:16:14.641727,United Kingdom,58.76
INV-100401,55532.0,Sunglasses,4,83.3,2025-06-01 19:44:26.641727,United Kingdom,333.2
INV-100402,47982.0,Wireless Mouse,7,33.01,2024-11-17 10:33:53.641727,France,231.07
INV-100403,54848.0,Casual Sneakers,6,133.82,2025-12-05 17:10:39.641727,India,802.92
INV-100404,37894.0,Desk Lamp,4,59.4,2024-11-19 10:04:05.641727,Germany,237.6
INV-100405,60290.0,Backpack,3,55.99,2026-03-19 13:57:33.641727,Germany,167.97
INV-100406,54297.0,T-Shirt,3,13.58,2024-06-20 05:33:45.641727,India,40.74
INV-100407,26740.0,Coffee Maker,1,127.35,2025-09-05 01:34:44.641727,Canada,127.35
INV-100408,35965.0,Casual Sneakers,1,101.21,2024-04-17 08:50:56.641727,Canada,101.21
INV-100409,23244.0,Desk Lamp,6,56.95,2026-02-04 02:39:00.641727,France,341.70000000000005
INV-100410,85923.0,Smartphone,6,992.07,2024-12-23 01:07:52.641727,Australia,5952.42
INV-100411,70961.0,Smartphone,7,1119.3,2024-04-22 13:47:13.641727,Netherlands,7835.099999999999
INV-100412,44877.0,Running Shoes,5,173.63,2025-12-08 11:55:39.641727,Spain,868.15
INV-100413,45618.0,Backpack,7,63.37,2026-03-14 22:26:16.641727,Canada,443.59
INV-100414,17118.0,Running Shoes,3,175.74,2026-02-08 06:05:40.641727,Germany,527.22
INV-100415,36091.0,Formal Shirt,2,74.69,2025-03-28 06:36:19.641727,India,149.38
INV-100416,93197.0,Casual Sneakers,2,45.25,2024-05-22 15:27:13.641727,India,90.5
INV-100417,12825.0,Wireless Mouse,2,45.79,2024-09-20 23:01:32.641727,Netherlands,91.58
INV-100418,23150.0,Formal Shirt,6,30.71,2024-04-30 05:59:02.641727,United States,184.26
INV-100419,86143.0,Sunglasses,1,46.0,2024-05-10 00:38:19.641727,Canada,46.0
INV-100420,56829.0,Smartphone,7,532.63,2024-08-01 14:39:41.641727,United States,3728.41
INV-100421,12909.0,Running Shoes,6,115.39,2025-05-23 19:03:11.641727,Netherlands,692.34
INV-100422,54078.0,Running Shoes,3,56.36,2025-10-19 01:52:19.641727,United Kingdom,169.07999999999998
INV-100423,77497.0,Running Shoes,5,84.47,2025-06-08 14:56:40.641727,Canada,422.35
INV-100424,41056.0,Bluetooth Headphones,1,38.64,2024-09-04 06:01:14.641727,India,38.64
INV-100425,44378.0,Coffee Maker,4,127.58,2025-06-20 23:05:27.641727,United Kingdom,510.32
INV-100427,63881.0,Backpack,1,89.84,2025-03-10 06:52:31.641727,Australia,89.84
INV-100428,91261.0,Running Shoes,1,111.07,2026-01-16 14:45:02.641727,United Kingdom,111.07
INV-100429,32290.0,Coffee Maker,6,69.02,2024-07-14 21:40:26.641727,United States,414.12
INV-100430,34846.0,Sunglasses,6,104.58,2026-01-06 09:34:54.641727,Germany,627.48
INV-100431,23985.0,Wireless Mouse,7,18.0,2024-10-22 12:16:30.641727,Canada,126.0
INV-100432,69842.0,Laptop,7,2448.48,2025-08-09 23:56:30.641727,France,17139.36
INV-100433,58004.0,Coffee Maker,7,137.23,2024-10-15 10:01:21.641727,United Kingdom,960.6099999999999
INV-100434,41225.0,Running Shoes,7,117.99,2024-08-05 09:59:46.641727,United States,825.93
INV-100435,72604.0,Formal Shirt,1,25.8,2025-03-02 11:31:59.641727,Germany,25.8
INV-100436,43901.0,Casual Sneakers,6,46.73,2025-01-10 22:12:30.641727,United Kingdom,280.38
INV-100437,27594.0,Jacket,6,147.13,2025-04-13 03:16:59.641727,Netherlands,882.78
INV-100438,58585.0,Wireless Mouse,2,33.93,2024-09-27 02:18:10.641727,United Kingdom,67.86
INV-100439,49271.0,Smartphone,1,1050.53,2026-03-22 20:48:36.641727,Canada,1050.53
INV-100440,46485.0,Backpack,7,64.25,2025-08-11 03:12:33.641727,Italy,449.75
INV-100441,50018.0,Casual Sneakers,7,86.03,2025-12-12 07:48:13.641727,Australia,602.21
INV-100442,92277.0,Wireless Mouse,3,23.98,2025-10-29 00:52:00.641727,United Kingdom,71.94
INV-100443,29437.0,Formal Shirt,1,48.83,2025-09-18 07:41:55.641727,Netherlands,48.83
INV-100444,34822.0,T-Shirt,3,12.4,2024-07-20 10:39:27.641727,Canada,37.2
INV-100445,60853.0,Laptop,1,1834.03,2025-06-10 23:45:08.641727,France,1834.03
INV-100446,14203.0,Desk Lamp,5,52.53,2026-01-23 04:39:39.641727,United Kingdom,262.65
INV-100447,23134.0,Bluetooth Headphones,3,136.26,2024-06-16 20:19:40.641727,United Kingdom,408.78
INV-100448,60969.0,Running Shoes,1,111.19,2025-03-11 13:11:04.641727,Netherlands,111.19
INV-100449,55876.0,Bluetooth Headphones,7,69.83,2024-08-20 06:04:20.641727,France,488.81
INV-100450,68753.0,Running Shoes,6,159.55,2025-11-09 00:58:38.641727,India,957.3000000000001
INV-100451,20208.0,Backpack,7,67.75,2026-02-16 14:13:40.641727,Canada,474.25
INV-100452,86848.0,Laptop,7,1913.42,2024-05-15 09:09:56.641727,Italy,13393.94
INV-100453,53698.0,Casual Sneakers,1,95.17,2025-11-13 16:01:57.641727,India,95.17
INV-100454,23952.0,Running Shoes,6,164.5,2024-12-26 21:51:25.641727,Spain,987.0
INV-100455,38043.0,Casual Sneakers,6,66.64,2026-03-12 07:58:42.641727,United Kingdom,399.84000000000003
INV-100456,30470.0,Desk Lamp,6,40.9,2024-04-18 11:26:12.641727,United Kingdom,245.39999999999998
INV-100458,52243.0,Wireless Mouse,3,19.05,2025-09-14 04:19:37.641727,United States,57.150000000000006
INV-100459,49037.0,Smartphone,7,1017.7,2025-10-27 22:13:20.641727,India,7123.900000000001
INV-100460,51490.0,Bluetooth Headphones,1,79.07,2024-06-04 16:27:20.641727,United Kingdom,79.07
INV-100461,91713.0,Casual Sneakers,5,56.92,2024-08-02 12:53:59.641727,United Kingdom,284.6
INV-100462,96322.0,Sports Watch,6,109.29,2024-12-10 15:14:30.641727,Canada,655.74
INV-100463,54093.0,T-Shirt,6,30.76,2024-05-03 02:34:46.641727,Canada,184.56
INV-100464,96671.0,Bluetooth Headphones,5,132.33,2025-10-30 08:42:41.641727,Australia,661.6500000000001
INV-100465,83664.0,Laptop,6,1076.08,2025-08-09 12:49:56.641727,United Kingdom,6456.48
INV-100466,83795.0,Smartphone,7,360.54,2025-10-06 10:22:02.641727,Germany,2523.78
INV-100467,30308.0,Sports Watch,6,171.48,2025-03-16 12:07:33.641727,Spain,1028.8799999999999
INV-100468,49457.0,Casual Sneakers,1,65.23,2025-07-19 02:20:55.641727,India,65.23
INV-100469,41687.0,Jacket,2,177.29,2025-05-30 19:48:03.641727,United States,354.58
INV-100470,18680.0,Jeans,3,40.09,2025-08-27 07:42:58.641727,Netherlands,120.27000000000001
INV-100471,16757.0,Jacket,3,94.58,2025-03-02 14:47:36.641727,United Kingdom,283.74
INV-100472,66018.0,Casual Sneakers,3,48.07,2025-07-27 02:02:51.641727,Italy,144.21
INV-100473,47866.0,Casual Sneakers,2,101.7,2025-07-22 19:24:39.641727,United Kingdom,203.4
INV-100474,84314.0,T-Shirt,5,26.6,2025-07-19 19:37:46.641727,India,133.0
INV-100475,70182.0,T-Shirt,1,25.64,2026-01-04 14:02:47.641727,United Kingdom,25.64
INV-100476,17665.0,Jeans,6,64.8,2024-12-18 22:25:26.641727,Spain,388.79999999999995
INV-100477,85434.0,Bluetooth Headphones,5,155.76,2026-01-09 06:57:16.641727,Canada,778.8
INV-100478,54648.0,Smartphone,7,699.1,2024-04-28 05:56:16.641727,United States,4893.7
INV-100479,60931.0,Jeans,1,85.21,2025-03-28 14:24:00.641727,United States,85.21
INV-100480,96910.0,Jeans,3,70.22,2025-02-24 05:15:48.641727,Netherlands,210.66
INV-100481,67605.0,Formal Shirt,7,25.05,2026-01-01 09:19:34.641727,Netherlands,175.35
INV-100482,12005.0,Bluetooth Headphones,4,136.26,2024-05-10 20:55:40.641727,Italy,545.04
INV-100484,48370.0,Running Shoes,1,136.69,2025-03-15 23:01:53.641727,United Kingdom,136.69
INV-100485,13348.0,Jeans,6,37.62,2025-11-23 23:09:20.641727,India,225.71999999999997
INV-100486,25072.0,Jacket,2,130.0,2025-03-12 11:08:18.641727,United Kingdom,260.0
INV-100487,81251.0,Formal Shirt,7,72.83,2025-07-18 02:51:55.641727,France,509.81
INV-100488,22850.0,Bluetooth Headphones,3,61.93,2024-08-16 03:40:33.641727,India,185.79
INV-100489,25033.0,Bluetooth Headphones,2,35.02,2026-02-25 06:59:52.641727,India,70.04
INV-100490,55420.0,Laptop,5,1015.02,2025-11-01 04:44:18.641727,United Kingdom,5075.1
INV-100491,18205.0,Smartphone,4,713.17,2024-05-09 01:33:20.641727,United States,2852.68
INV-100492,33011.0,Smartphone,4,1030.21,2025-09-03 18:13:20.641727,Netherlands,4120.84
INV-100493,94379.0,T-Shirt,7,25.37,2024-07-11 03:51:24.641727,United States,177.59
INV-100494,66831.0,Wireless Mouse,3,60.71,2025-05-21 03:36:26.641727,Italy,182.13
INV-100495,96715.0,Bluetooth Headphones,3,91.95,2025-09-06 20:23:35.641727,France,275.85
INV-100496,41882.0,Jeans,5,52.36,2026-02-12 14:23:34.641727,United States,261.8
INV-100497,65462.0,Smartphone,2,469.85,2024-05-29 03:43:31.641727,Germany,939.7
INV-100498,31470.0,T-Shirt,6,13.89,2024-11-03 07:59:34.641727,Spain,83.34
INV-100499,44076.0,Jacket,2,177.78,2025-08-24 15:52:27.641727,Canada,355.56
INV-100500,25718.0,Wireless Mouse,2,16.26,2024-10-15 23:16:45.641727,United States,32.52
INV-100501,84990.0,Backpack,1,35.48,2025-09-09 21:12:22.641727,United Kingdom,35.48
INV-100502,26564.0,Sunglasses,3,108.02,2024-08-19 14:16:12.641727,United States,324.06
INV-100503,28424.0,Jacket,5,152.31,2024-08-05 02:25:27.641727,Netherlands,761.55
INV-100504,51742.0,Jacket,5,67.45,2025-05-10 03:03:35.641727,Italy,337.25
INV-100505,48644.0,Coffee Maker,7,135.64,2025-08-23 17:31:09.641727,Australia,949.4799999999999
INV-100506,38245.0,T-Shirt,6,21.68,2024-09-04 14:19:57.641727,India,130.07999999999998
INV-100507,42131.0,Coffee Maker,3,158.18,2026-01-05 16:09:03.641727,France,474.54
INV-100508,36551.0,Jacket,6,169.19,2026-01-01 23:31:30.641727,Australia,1015.14
INV-100509,92142.0,Casual Sneakers,2,45.42,2024-06-05 23:10:16.641727,United States,90.84
INV-100510,62233.0,Running Shoes,2,80.72,2024-11-15 19:58:54.641727,France,161.44
INV-100511,92779.0,Backpack,3,36.57,2025-05-18 15:42:51.641727,France,109.71000000000001
INV-100512,98812.0,Running Shoes,4,142.78,2025-04-01 01:35:09.641727,Italy,571.12
INV-100513,68579.0,T-Shirt,2,21.75,2024-10-10 19:55:26.641727,Canada,43.5
INV-100514,84308.0,T-Shirt,7,28.18,2025-04-29 05:30:11.641727,United States,197.26
INV-100515,19966.0,Casual Sneakers,2,93.72,2026-03-11 12:21:44.641727,Australia,187.44
INV-100516,95446.0,T-Shirt,3,16.84,2024-11-18 06:26:32.641727,Australia,50.519999999999996
INV-100517,53396.0,Wireless Mouse,5,17.49,2024-09-14 13:46:05.641727,India,87.44999999999999
INV-100518,74208.0,Running Shoes,4,80.33,2025-09-28 17:35:11.641727,Germany,321.32
INV-100519,32079.0,Coffee Maker,3,90.12,2025-05-29 06:45:04.641727,India,270.36
INV-100520,18595.0,Backpack,7,57.7,2025-08-25 21:35:33.641727,Canada,403.90000000000003
INV-100521,89641.0,T-Shirt,4,33.34,2025-07-23 13:01:36.641727,Spain,133.36
INV-100522,50449.0,Casual Sneakers,1,67.77,2025-10-15 01:53:02.641727,Germany,67.77
INV-100523,22456.0,Bluetooth Headphones,6,118.26,2025-09-22 01:22:38.641727,Canada,709.5600000000001
INV-100524,69262.0,Casual Sneakers,5,59.49,2025-06-24 00:12:04.641727,Italy,297.45
INV-100525,14887.0,T-Shirt,2,27.27,2025-03-05 11:07:09.641727,Netherlands,54.54
INV-100526,50542.0,Sports Watch,6,84.2,2025-03-09 14:52:06.641727,India,505.20000000000005
INV-100527,73397.0,Desk Lamp,3,55.39,2024-10-18 09:58:19.641727,United States,166.17000000000002
INV-100528,74837.0,Wireless Mouse,2,20.65,2025-03-01 09:30:08.641727,Spain,41.3
INV-100529,50795.0,T-Shirt,2,12.87,2025-06-23 08:11:18.641727,United States,25.74
INV-100530,43296.0,Laptop,6,1617.82,2025-09-12 18:09:36.641727,Germany,9706.92
INV-100531,85452.0,Laptop,2,1250.82,2025-10-23 21:59:46.641727,United States,2501.64
INV-100532,26626.0,Jeans,4,57.99,2025-01-07 22:07:55.641727,United States,231.96
INV-100533,16716.0,Smartphone,6,543.44,2025-09-24 17:53:43.641727,United States,3260.6400000000003
INV-100534,24115.0,Running Shoes,6,174.18,2025-02-20 21:15:57.641727,United Kingdom,1045.08
INV-100535,82096.0,Formal Shirt,4,37.44,2024-12-25 06:50:58.641727,United Kingdom,149.76
INV-100536,52290.0,Jacket,7,146.73,2024-08-05 03:59:33.641727,Italy,1027.11
INV-100537,13360.0,Casual Sneakers,3,126.16,2024-10-18 18:46:06.641727,United States,378.48
INV-100538,25189.0,Casual Sneakers,7,108.1,2025-08-16 19:36:01.641727,United Kingdom,756.6999999999999
INV-100539,12526.0,Coffee Maker,2,78.42,2024-09-12 16:28:07.641727,United Kingdom,156.84
INV-100540,83297.0,Desk Lamp,1,49.49,2024-06-02 20:11:46.641727,United Kingdom,49.49
INV-100541,51517.0,Bluetooth Headphones,6,45.37,2024-10-23 05:12:55.641727,United Kingdom,272.21999999999997
INV-100542,16125.0,Coffee Maker,6,111.85,2026-03-31 18:14:52.641727,India,671.0999999999999
INV-100543,29915.0,Desk Lamp,7,42.59,2024-07-26 00:32:47.641727,France,298.13
INV-100544,65480.0,Casual Sneakers,7,117.0,2024-07-21 14:45:25.641727,Germany,819.0
INV-100545,63434.0,Jeans,1,84.35,2025-01-27 00:05:51.641727,France,84.35
INV-100546,83735.0,Jeans,5,38.97,2025-01-12 06:15:22.641727,United Kingdom,194.85
